Problem,NameTest,User,Module,Image,Timestamp,TimeBlock,TimeVideo,TimeDetection,URL_Media,Codigo_Media,URL,XEyeTracking,YEyeTracking,Distance,Velocity,Blinks,B_left_horizontal,B_left_vertical,B_right_horizontal,B_right_vertical,PLeftEAR,PRightEAR,XFrame,YFrame,WFrame,HFrame,XEyeLeft,YEyeLeft,GazeRatioLeft,LWLeft,RWLeft,XEyeRight,YEyeRight,GazeRatioRight,LWRight,RWRight,GazeRatioAvg,FrownT,Pitch,Roll,Yaw,XPose,YPose,WidthPose,HeightPose,MouthRatio,VMouth,HMouth,Anger,Disgust,Fear,Joy,Sadness,Surprise,Neutral,Anticipation,Trust,Love,Submission,Awe,Disapproval,Remorse,Contempt,Agressiveness,Optimism,Guilt,Curiosity,Despair,Unbelief,Envy,Cynicism,Pride,Hope,Delight,Sentimentality,Shame,Outrage,Pessimism,Morbidness,Dominance,Anxiety,Predominant,Trend,Veracity,Positive valence,Negative valence,Jvalence,Jarousal,Jdominance,Evalence,Earousal,Dvalence,Darousal,Intensity,eng_blinks,eng_frownt,FOCUS,Stress,Variant2,Stress_intens,Cognitive effort,Frustration,Interest,Rejection,Commitment,Confusion,Comprehension,Performance,Confidence 1,Confidence 2,PerformancePolit,Variant
0,Test,ID1,BV02,2794,0,558800,0,558800,Undified,Nan,faces\6306556716168299653.png,,,,,28,13.0,3.5,13.038404810405297,4.061552812808832,26,31,305,155,45,7,305,157,88,8,9,336,155,100,18,18,94,14,176,-4,29,293,141,72,72,1.8852885983428465,47.16990566028302,25.019992006393608,95.0,0.0,0.0,0.0,0.0,0.0,5.0,50,0.0,0,0,0,0,0,48,0,0,0,0,0,0,48,25,48,25,0,0,0,48,25,0,0,25,Anger,Neutral,100.0,9.523809523809524,90.47619047619048,-41,72,35,-59,89,-44,65,95.0,30,16.0,19.944019248579075,0.0,0.0,54.88116360940265,47.41681452658185,54.88116360940265,28.18585783197991,92.01119615028418,26.917171566395982,62.28799883025671,28.588186718992624,16.055283129894242,90.5,5.0,18.827878674796988,77.3802437693318
0,Test,ID1,BV02,2795,0,559000,0,559000,Undified,Nan,faces\-3099418891366206591.png,,,,,42,13.0,5.5,14.142135623730953,6.041381265149108,42,42,301,154,45,9,301,156,100,24,24,331,154,200,34,17,150,15,178,-5,30,285,133,72,72,1.8992179322009388,47.51841748206689,25.019992006393608,0.0,0.0,99.0,0.0,0.0,0.0,1.0,50,0.0,0,50,99,0,0,0,0,0,50,0,50,0,0,25,0,25,0,0,50,0,25,0,0,74,Fear,Awe,100.0,9.174311926605505,90.82568807339449,-41,93,5,-42,84,0,0,99.0,30,12.0,16.872061886259104,49.658530379140956,49.658530379140956,49.658530379140956,43.760971265398666,49.658530379140956,24.93873470000097,16.62558762274818,44.587746940000194,36.79986799535198,53.053979073718516,36.290081582372096,60.4,100.0,43.64081020500014,79.0820096410968
0,Test,ID1,BV02,2796,0,559200,0,559200,Undified,Nan,faces\-8450751411391009734.png,,,,,44,12.0,6.0,14.142135623730953,5.549509756796391,50,39,300,154,44,9,300,156,53,15,28,329,154,77,21,27,65,15,176,-5,33,285,133,72,72,2.058475774745232,45.70557952810575,22.203603311174522,0.0,0.0,96.0,0.0,0.0,0.0,4.0,50,0.0,0,48,96,0,0,0,0,0,48,0,48,0,0,25,0,25,0,0,48,0,25,0,0,73,Fear,Awe,100.0,9.433962264150944,90.56603773584906,-34,89,6,-36,74,0,0,96.0,30,12.0,10.561325333142323,49.658530379140956,49.658530379140956,49.658530379140956,43.760971265398666,49.658530379140956,20.521219112819225,17.887734933371537,42.50424382256385,37.17851218853899,52.30931216045074,34.36123599424988,61.599999999999994,100.0,42.67818286692289,79.5292443673338
0,Test,ID1,BV02,2797,0,559400,0,559400,Undified,Nan,faces\9028987837089377777.png,,,,,46,11.0,5.5,14.035668847618199,6.041381265149108,50,43,300,154,42,9,300,156,48,15,31,327,154,72,18,25,60,14,175,-4,40,275,131,87,87,2.252589022296519,47.51841748206689,21.095023109728988,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,0,0,50,50,0,0,0,0,0,50,0,50,0,0,0,0,50,0,0,50,0,0,0,0,Surprise,Neutral,100.0,100.0,0.0,48,26,73,77,70,0,0,100.0,30,16.0,2.872494223245684,0.0,0.0,54.88116360940265,47.41681452658185,0.0,16.235790314246533,19.425501155350865,43.24715806284931,10.32765034660526,73.36145875414046,36.395093453975676,100.0,100.0,52.43536854713698,59.425501155350865
0,Test,ID1,BV02,2798,0,559600,0,559600,Undified,Nan,faces\-8441138786084590931.png,,,,,33,11.0,4.0,13.0,4.0,36,30,304,157,43,5,304,157,100,11,11,333,157,111,20,18,105,13,177,-2,34,285,131,86,87,2.0090781834746227,48.25971404805462,24.020824298928627,0.0,0.0,0.0,89.0,0.0,0.0,11.0,50,0.0,44,0,0,0,0,0,0,0,44,0,0,0,0,25,44,25,44,0,0,0,25,44,0,25,Joy,Neutral,100.0,100.0,0.0,96,14,86,92,21,79,4,89.0,30,20.0,8.362432319251969,0.0,0.0,60.653065971263345,51.45714617988434,0.0,21.29084647744168,18.327513536149606,67.98216929548833,9.998254060844882,82.03048139906826,67.37575975926725,100.0,100.0,78.64362697161624,55.57751353614961
0,Test,ID1,BV02,2799,0,559800,0,559800,Undified,Nan,faces\-2891948789728799563.png,,,,,39,13.038404810405297,5.049509756796391,12.041594578792296,5.0,38,41,310,158,45,6,310,158,80,17,21,342,158,175,21,12,127,13,178,-1,24,293,141,72,72,1.87546290582115,45.01110973970761,24.0,94.0,0.0,0.0,0.0,0.0,0.0,6.0,50,0.0,0,0,0,0,0,47,0,0,0,0,0,0,47,25,47,25,0,0,0,47,25,0,0,25,Anger,Neutral,100.0,9.615384615384617,90.38461538461539,-44,75,34,-59,88,-43,64,94.0,30,20.0,38.92456835017414,0.0,0.0,60.653065971263345,51.45714617988434,60.653065971263345,42.6843416990872,87.41508632996518,29.96886833981744,64.08371218318439,28.701464423361212,19.841231867107926,90.6,6.0,21.352651254863083,73.31124017611901
0,Test,ID1,BV02,2800,0,560000,0,560000,Undified,Nan,faces\8082535881965943962.png,,,,,38,13.038404810405297,5.0990195135927845,13.038404810405297,5.0,39,38,311,159,45,7,311,159,70,17,24,342,160,146,22,15,108,14,179,0,25,294,141,87,86,1.7585936873503494,44.0,25.019992006393608,9.0,0.0,0.0,75.0,0.0,0.0,16.0,50,0.0,38,0,0,0,0,4,0,0,38,0,0,0,4,25,42,25,38,0,0,4,25,38,0,25,Joy,Neutral,100.0,89.28571428571429,10.714285714285714,92,14,79,90,23,79,6,84.0,30,16.0,34.82445037097229,0.0,0.0,54.88116360940265,47.41681452658185,4.939304724846238,38.60215961765516,20.235109925805542,67.86443192353104,13.287150576407093,81.13049550063985,70.36358945447778,99.1,91.0,78.44032394264826,51.71368135437697
0,Test,ID1,BV02,2801,0,560200,0,560200,Undified,Nan,faces\-4862685878414748633.png,,,,,38,12.041594578792296,5.049509756796391,14.0,5.0,41,35,310,159,46,7,310,159,113,17,15,341,160,208,25,12,160,15,179,1,23,293,141,72,72,1.8317439673359783,44.0,24.020824298928627,92.0,0.0,0.0,0.0,0.0,0.0,7.0,50,0.0,0,0,0,0,0,46,0,0,0,0,0,0,46,25,46,25,0,0,0,46,25,0,0,25,Anger,Neutral,100.0,9.803921568627452,90.19607843137256,-43,72,34,-60,87,-45,65,92.0,30,12.0,43.806809080943516,0.0,0.0,49.658530379140956,43.760971265398666,49.658530379140956,43.793057736280055,84.8386381838113,28.99861154725601,57.26378316367092,34.06827924269127,19.35509235833914,90.8,8.0,20.818958660442014,71.78765779165442
0,Test,ID1,BV02,2802,0,560400,0,560400,Undified,Nan,faces\-6684687698252718828.png,,,,,38,12.041594578792296,4.611062569605222,13.038404810405297,5.049509756796391,38,38,309,159,45,7,309,159,120,18,15,340,160,169,22,13,144,14,178,1,26,293,141,72,72,1.9486228848961475,43.04648650006177,22.09072203437452,44.0,47.0,0.0,0.0,0.0,0.0,9.0,50,0.0,0,0,0,0,24,46,0,0,0,0,0,24,22,48,22,25,0,0,24,22,25,24,0,25,Anticipation,Cynicism,100.0,17.543859649122805,82.45614035087719,0,0,0,0,0,0,0,91.0,30,16.0,30.722086964166444,0.0,0.0,54.88116360940265,47.41681452658185,24.147711988137168,35.73050523289106,86.6555826071667,43.546101046578215,43.77791637562545,48.55071742278874,36.53769805050164,72.1,9.0,35.359575784933654,72.21961769488601
0,Test,ID1,BV02,2803,0,560600,0,560600,Undified,Nan,faces\-6082145986762578339.png,,,,,44,11.04536101718726,5.541381265149108,13.038404810405297,5.0,50,38,303,158,43,7,303,158,52,13,25,332,159,84,21,25,68,14,178,0,36,285,141,72,72,2.1995238659554777,44.04543109109048,20.02498439450079,0.0,0.0,0.0,67.0,0.0,0.0,33.0,50,0.0,34,0,0,0,0,0,0,0,34,0,0,0,0,25,34,25,34,0,0,0,25,34,0,25,Joy,Neutral,100.0,100.0,0.0,94,20,77,90,20,78,6,67.0,30,16.0,5.853530171353388,0.0,0.0,54.88116360940265,47.41681452658185,0.0,18.322515477921925,18.829293965729324,51.368503095584394,10.148788189718797,81.51322099601715,60.681950969082195,100.0,100.0,73.44837732168828,50.57929396572932
